filename,cleaned_text,category
0/img_0000034.jpg,nom société sogan vote ence adress ville province cad postal facture numero factur date entrez télephone numéro lelephone télécopieur niom chent socite adresse vil code description projet service bon commande numerg heure heuro tal montant total entrer fnirer pntrer infrer deser iption ription intrnz 10 eintrez 11 12 13 14 15 16 entrev 17 vouloir heler chèque fondfre socété dana jour paioment soufrance robjet frais moiis remercier contiance,0
0/img_0000002.jpg,facture entreprise nom société adress postal adresse mail téléphoner factur '' date command echéance facturer envoyer quantité désignation prix unitaire ht montant total tva 20 signatur,0
0/img_0000054.jpg,"entreprise 123 rue france 75000 pari factur no 2018 - 08 003 date facture 7/23/2020 référence numéro client 456 paiement do r/22/2020 modalité 30 jour emis pierre fournisseur contact michel acheteur vente sur prestation 7/8/2020 destinataire 31 forêt 13 100 alx-en-provency info additionnel davoir choisir compagnie service servic garantir an désignation produit quantiter unité prix unitairo ht tver 300,00 207,98 total ttc 800,00 1247,88 main oeuvre produire 25 h. 10 ' ood 60,00 103,99 20 tva 2539.90 507,98 047,88 règlement mode nom société adresse cp ville siren siret immatriculation rc intrer prénom téléphon xxx e-mail site dotail bancaire banqu code compte iban swift / bic",0
0/img_0000031.jpg,pierre 62 37659 saint remy telephone +33 653 026 507 e-mail earpeme supefiactcom www superfacticom jean factur 08 mai 2019 no.1301 facturer a. nom adresse paymer echu juin numero demande total 660.25 no typer article 01 servicelarticle 02 03 04 05 06 servicelarticie 07 descrip noll qnt prix 90 euro 53 32 57 60 pat 150 64 114 450 € description article/ service ici articlel méthode payment banque compte titulaire terms condition subtotal tver 21 reduction 10 1000 210 1200 auamentiunt undit accu aut magni solorum autas digento oon rematum sed estinum hil mo tenit reet maio blat lacearit temquam voloribus magin,0
0/img_0001590.jpg,"bozell 40 west 23rd strebt nemw york 10010 nattonat mrdia billing tn date novoe/01 novi8/01 client invoice t11 - 001917 page tabittade toracco compary mne 714 green vatiey road greensboro nc 27404 jordan npeaet catanal month nov/01 cost net trngtie type iite order s0 time 29,218.75 : 30 ime 0.00 20 29.218.75 :0 204,531.25 204.531.25 3,006.64 207,537.89 lrl lorillard ompany inc product vrps yount smokin prevention progm eetinate cy 2001 nrtore program ead mov04 novo4 movoa nov11 novi1 n0v11 nov25 gravity ammke nbc game nnc games d8n aae anke npc gake nec gpavity nbci 1map total invotce plus 1.47 percent remit po box 198261 atlanta 30384 99380341 original",0
0/img_0000057.jpg,"factur vente pdf envoyer ajouter paiement convertir bon livraison facture récurrent faltuke di client 12717 france numéro f210063 date 24/02/2021 échéance 25/02/2021 comunicacion grafica alborada article mayer brésilien 65 prix 10,00 euro unité 100 total ht 1.000,00 tver 20 ttc 1.200,00 0,00 pâiement accompte tva 200,00",0
0/img_0000042.jpg,masociété sasu 25 boulevard poissonnier 75002 pari monclier sarl 75008 102 avenue champ - elysees facture numéro fac-201810 09 date émission 15 10 2018 prestation désignation quantité prix unitaire ht taux tva total 1500 600 rédaction rapport audit site ttc 2520 300 20 formation outil analyse collaborateu 2100 420 condition paiement réception intérêt légal vigueur moment incident escompte anticipé néer passible retard montant pénalité résulter application somme devoir fois indemnité frais lueweuanooer cas 40 capital social 1000 siret 899 00099 rc intracommunautar fr93093939393,0
0/img_0000072.jpg,"1/2 edf entreprise contact interlocuteur eof 1324815848 courrier 1rue 33070 bordeal cedex intemet e-mail dfentreprisessudesudoust21 edfr vwwn edfertreprise tr téléphone dulundi vendredi bn 1an 811 333 786 amin urgence dépannag electricité enedis alier nom adresse cp ville factur 31/01/2017 no 00000000000 montant tva facture ttc electricite 383,39 72 67 50 33 service gratuit prx dappel information client référence compte facturation 00000000 commercial 0 - 0000 000 contrat offrir lectrioter tarf bieu non résidertiel option base 24kva sit kbs 7885852557 lieu consommation relérence acheminement 0000000000000 rue 7885052557 332701 floirac 329.37 54.02 payer débit total régler 15/02/2017 prochain étape relev 25/07/2017 defaut paiement ala dt prévoir maorer pénainé retard tau annuel 8.00 dune indemnite frais recouvrement 40,00 euro 01/04/2017 nsilatinn intervenir temps tarall permettre 160v2017 22032017 prélevement automatique être préleve dunmontart partir bancaite fr xx xxxx xxxoxx 00020069001",0
0/img_0000048.jpg,"sarl rénovation ettraval entreprise spécia lisee traval 15 rue travsu 75 000 pari tél 01 r6 t travail adresse duclient mme dupont 75012 10/06/2020 factur '' f-7001 - 000154 désignation préparation sol daller réalisation coffrage form matérauxconcss film polyéthylène totai préparatoire durevétemer revêtement bétonsablé 10 am total réalination dall temasss unité quantité prix unitaire ht millilitre ny 24 35 13,00 4p 10,00 3,00 euro 325,00 350,00 105,00 780,00 béton sabler épaisseur 65,00 2275.006 3835.00 accepter règlement somme devoir membre centre gestion agréer tva q6 3835,00 383,50 218,50 mom tanter 0 chèque libeller nom 58 qualité tadministration tiscal t.t.c resteda taux pénalite exigible compter 10/07/2020 fabsenoe paiement 60 indemnité forfaitaire frais recowvrement cas retard 40 condition vente prevoier descompt anticipé aimable reglement facture 5a5 renovation travau cpmsl no0oc sit sren 177 ngs versaille mumero tver 30",0
0/img_0000017.jpg,"contrat electricité ` tarif bleu '' 06 kva option base edf prix ntmos montant cht tva abonnemer oaava 0810129 3101/20 basa 010220 0703/20 oava 08103/20 07/06420 deduction 08/01/29 0710320 total acheminement 10,92 7,98 6.38 5.5 .10 9.72 5.546 , 10 16.20 5,5 -15,96 16,34 relerve deout ralev fin 2264 enedi 3589 conso wh pyin ehter montan eht consommation 0801/20 07,0320 1325 0,0957 12536 so' oz 126,86 diont 49,95 consn mwn pvix ht wwh taxe contribution tam consommaton final flectrion tcf canttvidinn service pelie ecticn cspe contrbution tantane fachnemen blectrict cta 000082 13,01 200 0.02259 29.81 2.95 45,77 188,97 conclusion faciur hs 10/032020 20.00 mantant tal 160 68 550 montand noital 19.29 factur ttc 10/03/2020 18897 33.93 106 223,96 96'€22",0
